"","RL.cat","pext","RL.cat.num"
"7453","EN",0.571413115765324,3.7265
"7454","EN",0.571617992698546,3.727
"7455","EN",0.57182293319014,3.7275
"7456","EN",0.572027937250565,3.728
"7457","EN",0.572233004890276,3.7285
"7458","EN",0.572438136119729,3.729
"7459","EN",0.572643330949379,3.7295
"7460","EN",0.57284858938968,3.73
"7461","EN",0.573053911451086,3.7305
"7462","EN",0.573259297144051,3.731
"7463","EN",0.573464746479025,3.7315
"7464","EN",0.573670259466461,3.732
"7465","EN",0.57387583611681,3.7325
"7466","EN",0.574081476440521,3.733
"7467","EN",0.574287180448046,3.7335
"7468","EN",0.574492948149832,3.734
"7469","EN",0.574698779556327,3.7345
"7470","EN",0.57490467467798,3.735
"7471","EN",0.575110633525238,3.7355
"7472","EN",0.575316656108546,3.736
"7473","EN",0.57552274243835,3.7365
"7474","EN",0.575728892525095,3.737
"7475","EN",0.575935106379225,3.7375
"7476","EN",0.576141384011184,3.738
"7477","EN",0.576347725431414,3.7385
"7478","EN",0.576554130650358,3.739
"7479","EN",0.576760599678457,3.7395
"7480","EN",0.576967132526153,3.74
"7481","EN",0.577173729203885,3.7405
"7482","EN",0.577380389722093,3.741
"7483","EN",0.577587114091216,3.7415
"7484","EN",0.577793902321691,3.742
"7485","EN",0.578000754423957,3.7425
"7486","EN",0.578207670408449,3.743
"7487","EN",0.578414650285606,3.7435
"7488","EN",0.57862169406586,3.744
"7489","EN",0.578828801759648,3.7445
"7490","EN",0.579035973377404,3.745
"7491","EN",0.579243208929561,3.7455
"7492","EN",0.579450508426552,3.746
"7493","EN",0.579657871878809,3.7465
"7494","EN",0.579865299296764,3.747
"7495","EN",0.580072790690846,3.7475
"7496","EN",0.580280346071486,3.748
"7497","EN",0.580487965449115,3.7485
"7498","EN",0.580695648834159,3.749
"7499","EN",0.580903396237048,3.7495
"7500","EN",0.581111207668209,3.75
"7501","EN",0.581319083138068,3.7505
"7502","EN",0.581527022657052,3.751
"7503","EN",0.581735026235586,3.7515
"7504","EN",0.581943093884095,3.752
"7505","EN",0.582151225613002,3.7525
"7506","EN",0.582359421432731,3.753
"7507","EN",0.582567681353704,3.7535
"7508","EN",0.582776005386345,3.754
"7509","EN",0.582984393541073,3.7545
"7510","EN",0.583192845828311,3.755
"7511","EN",0.583401362258476,3.7555
"7512","EN",0.58360994284199,3.756
"7513","EN",0.58381858758927,3.7565
"7514","EN",0.584027296510735,3.757
"7515","EN",0.584236069616802,3.7575
"7516","EN",0.584444906917887,3.758
"7517","EN",0.584653808424407,3.7585
"7518","EN",0.584862774146776,3.759
"7519","EN",0.58507180409541,3.7595
"7520","EN",0.585280898280722,3.76
"7521","EN",0.585490056713125,3.7605
"7522","EN",0.585699279403032,3.761
"7523","EN",0.585908566360856,3.7615
"7524","EN",0.586117917597006,3.762
"7525","EN",0.586327333121894,3.7625
"7526","EN",0.58653681294593,3.763
"7527","EN",0.586746357079523,3.7635
"7528","EN",0.586955965533081,3.764
"7529","EN",0.587165638317012,3.7645
"7530","EN",0.587375375441724,3.765
"7531","EN",0.587585176917623,3.7655
"7532","EN",0.587795042755115,3.766
"7533","EN",0.588004972964604,3.7665
"7534","EN",0.588214967556496,3.767
"7535","EN",0.588425026541195,3.7675
"7536","EN",0.588635149929102,3.768
"7537","EN",0.588845337730622,3.7685
"7538","EN",0.589055589956156,3.769
"7539","EN",0.589265906616105,3.7695
"7540","EN",0.589476287720868,3.77
"7541","EN",0.589686733280848,3.7705
"7542","EN",0.589897243306441,3.771
"7543","EN",0.590107817808047,3.7715
"7544","EN",0.590318456796064,3.772
"7545","EN",0.590529160280888,3.7725
"7546","EN",0.590739928272916,3.773
"7547","EN",0.590950760782544,3.7735
"7548","EN",0.591161657820167,3.774
"7549","EN",0.591372619396179,3.7745
"7550","EN",0.591583645520974,3.775
"7551","EN",0.591794736204945,3.7755
"7552","EN",0.592005891458485,3.776
"7553","EN",0.592217111291984,3.7765
"7554","EN",0.592428395715835,3.777
"7555","EN",0.592639744740428,3.7775
"7556","EN",0.592851158376152,3.778
"7557","EN",0.593062636633396,3.7785
"7558","EN",0.593274179522548,3.779
"7559","EN",0.593485787053997,3.7795
"7560","EN",0.593697459238129,3.78
"7561","EN",0.593909196085331,3.7805
"7562","EN",0.594120997605988,3.781
"7563","EN",0.594332863810485,3.7815
"7564","EN",0.594544794709208,3.782
"7565","EN",0.594756790312537,3.7825
"7566","EN",0.594968850630859,3.783
"7567","EN",0.595180975674554,3.7835
"7568","EN",0.595393165454004,3.784
"7569","EN",0.595605419979589,3.7845
"7570","EN",0.595817739261692,3.785
"7571","EN",0.59603012331069,3.7855
"7572","EN",0.596242572136963,3.786
"7573","EN",0.596455085750889,3.7865
"7574","EN",0.596667664162845,3.787
"7575","EN",0.596880307383209,3.7875
"7576","EN",0.597093015422357,3.788
"7577","EN",0.597305788290664,3.7885
"7578","EN",0.597518625998506,3.789
"7579","EN",0.597731528556255,3.7895
"7580","EN",0.597944495974287,3.79
"7581","EN",0.598157528262974,3.7905
"7582","EN",0.598370625432688,3.791
"7583","EN",0.5985837874938,3.7915
"7584","EN",0.598797014456682,3.792
"7585","EN",0.599010306331703,3.7925
"7586","EN",0.599223663129233,3.793
"7587","EN",0.599437084859642,3.7935
"7588","EN",0.599650571533296,3.794
"7589","EN",0.599864123160564,3.7945
"7590","EN",0.600077739751812,3.795
"7591","EN",0.600291421317406,3.7955
"7592","EN",0.600505167867713,3.796
"7593","EN",0.600718979413096,3.7965
"7594","EN",0.600932855963921,3.797
"7595","EN",0.601146797530549,3.7975
"7596","EN",0.601360804123345,3.798
"7597","EN",0.601574875752669,3.7985
"7598","EN",0.601789012428884,3.799
"7599","EN",0.602003214162351,3.7995
"7600","EN",0.602217480963429,3.8
"7601","EN",0.602431812842478,3.8005
"7602","EN",0.602646209809856,3.801
"7603","EN",0.602860671875922,3.8015
"7604","EN",0.603075199051033,3.802
"7605","EN",0.603289791345546,3.8025
"7606","EN",0.603504448769816,3.803
"7607","EN",0.6037191713342,3.8035
"7608","EN",0.603933959049051,3.804
"7609","EN",0.604148811924724,3.8045
"7610","EN",0.604363729971573,3.805
"7611","EN",0.604578713199949,3.8055
"7612","EN",0.604793761620204,3.806
"7613","EN",0.605008875242692,3.8065
"7614","EN",0.605224054077761,3.807
"7615","EN",0.605439298135761,3.8075
"7616","EN",0.605654607427043,3.808
"7617","EN",0.605869981961955,3.8085
"7618","EN",0.606085421750844,3.809
"7619","EN",0.606300926804058,3.8095
"7620","EN",0.606516497131944,3.81
"7621","EN",0.606732132744847,3.8105
"7622","EN",0.606947833653114,3.811
"7623","EN",0.607163599867087,3.8115
"7624","EN",0.607379431397112,3.812
"7625","EN",0.607595328253532,3.8125
"7626","EN",0.607811290446688,3.813
"7627","EN",0.608027317986924,3.8135
"7628","EN",0.60824341088458,3.814
"7629","EN",0.608459569149997,3.8145
"7630","EN",0.608675792793515,3.815
"7631","EN",0.608892081825472,3.8155
"7632","EN",0.609108436256208,3.816
"7633","EN",0.609324856096061,3.8165
"7634","EN",0.609541341355367,3.817
"7635","EN",0.609757892044463,3.8175
"7636","EN",0.609974508173684,3.818
"7637","EN",0.610191189753367,3.8185
"7638","EN",0.610407936793846,3.819
"7639","EN",0.610624749305454,3.8195
"7640","EN",0.610841627298524,3.82
"7641","EN",0.61105857078339,3.8205
"7642","EN",0.611275579770382,3.821
"7643","EN",0.611492654269833,3.8215
"7644","EN",0.611709794292072,3.822
"7645","EN",0.611926999847428,3.8225
"7646","EN",0.612144270946233,3.823
"7647","EN",0.612361607598813,3.8235
"7648","EN",0.612579009815497,3.824
"7649","EN",0.612796477606611,3.8245
"7650","EN",0.613014010982482,3.825
"7651","EN",0.613231609953437,3.8255
"7652","EN",0.613449274529799,3.826
"7653","EN",0.613667004721893,3.8265
"7654","EN",0.613884800540043,3.827
"7655","EN",0.614102661994573,3.8275
"7656","EN",0.614320589095804,3.828
"7657","EN",0.614538581854058,3.8285
"7658","EN",0.614756640279656,3.829
"7659","EN",0.614974764382919,3.8295
"7660","EN",0.615192954174166,3.83
"7661","EN",0.615411209663717,3.8305
"7662","EN",0.615629530861889,3.831
"7663","EN",0.615847917779,3.8315
"7664","EN",0.616066370425368,3.832
"7665","EN",0.616284888811308,3.8325
"7666","EN",0.616503472947137,3.833
"7667","EN",0.616722122843168,3.8335
"7668","EN",0.616940838509718,3.834
"7669","EN",0.617159619957098,3.8345
"7670","EN",0.617378467195623,3.835
"7671","EN",0.617597380235604,3.8355
"7672","EN",0.617816359087353,3.836
"7673","EN",0.618035403761182,3.8365
"7674","EN",0.618254514267399,3.837
"7675","EN",0.618473690616315,3.8375
"7676","EN",0.618692932818239,3.838
"7677","EN",0.618912240883479,3.8385
"7678","EN",0.619131614822343,3.839
"7679","EN",0.619351054645137,3.8395
"7680","EN",0.619570560362168,3.84
"7681","EN",0.619790131983741,3.8405
"7682","EN",0.620009769520162,3.841
"7683","EN",0.620229472981734,3.8415
"7684","EN",0.62044924237876,3.842
"7685","EN",0.620669077721545,3.8425
"7686","EN",0.620888979020389,3.843
"7687","EN",0.621108946285595,3.8435
"7688","EN",0.621328979527463,3.844
"7689","EN",0.621549078756294,3.8445
"7690","EN",0.621769243982387,3.845
"7691","EN",0.62198947521604,3.8455
"7692","EN",0.622209772467553,3.846
"7693","EN",0.622430135747222,3.8465
"7694","EN",0.622650565065344,3.847
"7695","EN",0.622871060432216,3.8475
"7696","EN",0.623091621858132,3.848
"7697","EN",0.623312249353388,3.8485
"7698","EN",0.623532942928278,3.849
"7699","EN",0.623753702593095,3.8495
"7700","EN",0.623974528358132,3.85
"7701","EN",0.624195420233681,3.8505
"7702","EN",0.624416378230034,3.851
"7703","EN",0.62463740235748,3.8515
"7704","EN",0.624858492626312,3.852
"7705","EN",0.625079649046816,3.8525
"7706","EN",0.625300871629283,3.853
"7707","EN",0.625522160384001,3.8535
"7708","EN",0.625743515321256,3.854
"7709","EN",0.625964936451337,3.8545
"7710","EN",0.626186423784527,3.855
"7711","EN",0.626407977331114,3.8555
"7712","EN",0.626629597101381,3.856
"7713","EN",0.626851283105613,3.8565
"7714","EN",0.627073035354093,3.857
"7715","EN",0.627294853857103,3.8575
"7716","EN",0.627516738624927,3.858
"7717","EN",0.627738689667844,3.8585
"7718","EN",0.627960706996136,3.859
"7719","EN",0.628182790620083,3.8595
"7720","EN",0.628404940549963,3.86
"7721","EN",0.628627156796056,3.8605
"7722","EN",0.62884943936864,3.861
"7723","EN",0.629071788277991,3.8615
"7724","EN",0.629294203534387,3.862
"7725","EN",0.629516685148103,3.8625
"7726","EN",0.629739233129415,3.863
"7727","EN",0.629961847488597,3.8635
"7728","EN",0.630184528235923,3.864
"7729","EN",0.630407275381667,3.8645
"7730","EN",0.630630088936101,3.865
"7731","EN",0.630852968909496,3.8655
"7732","EN",0.631075915312125,3.866
"7733","EN",0.631298928154257,3.8665
"7734","EN",0.631522007446162,3.867
"7735","EN",0.631745153198111,3.8675
"7736","EN",0.631968365420371,3.868
"7737","EN",0.632191644123209,3.8685
"7738","EN",0.632414989316894,3.869
"7739","EN",0.632638401011692,3.8695
"7740","EN",0.632861879217869,3.87
"7741","EN",0.63308542394569,3.8705
"7742","EN",0.633309035205418,3.871
"7743","EN",0.63353271300732,3.8715
"7744","EN",0.633756457361656,3.872
"7745","EN",0.63398026827869,3.8725
"7746","EN",0.634204145768683,3.873
"7747","EN",0.634428089841898,3.8735
"7748","EN",0.634652100508593,3.874
"7749","EN",0.63487617777903,3.8745
"7750","EN",0.635100321663467,3.875
"7751","EN",0.635324532172162,3.8755
"7752","EN",0.635548809315373,3.876
"7753","EN",0.635773153103358,3.8765
"7754","EN",0.635997563546373,3.877
"7755","EN",0.636222040654673,3.8775
"7756","EN",0.636446584438514,3.878
"7757","EN",0.63667119490815,3.8785
"7758","EN",0.636895872073834,3.879
"7759","EN",0.637120615945821,3.8795
"7760","EN",0.637345426534361,3.88
"7761","EN",0.637570303849708,3.8805
"7762","EN",0.637795247902111,3.881
"7763","EN",0.638020258701822,3.8815
"7764","EN",0.638245336259089,3.882
"7765","EN",0.638470480584163,3.8825
"7766","EN",0.63869569168729,3.883
"7767","EN",0.638920969578721,3.8835
"7768","EN",0.639146314268699,3.884
"7769","EN",0.639371725767473,3.8845
"7770","EN",0.639597204085289,3.885
"7771","EN",0.63982274923239,3.8855
"7772","EN",0.640048361219021,3.886
"7773","EN",0.640274040055426,3.8865
"7774","EN",0.640499785751848,3.887
"7775","EN",0.640725598318529,3.8875
"7776","EN",0.640951477765711,3.888
"7777","EN",0.641177424103634,3.8885
"7778","EN",0.64140343734254,3.889
"7779","EN",0.641629517492667,3.8895
"7780","EN",0.641855664564254,3.89
"7781","EN",0.64208187856754,3.8905
"7782","EN",0.642308159512762,3.891
"7783","EN",0.642534507410158,3.8915
"7784","EN",0.642760922269962,3.892
"7785","EN",0.642987404102412,3.8925
"7786","EN",0.643213952917742,3.893
"7787","EN",0.643440568726185,3.8935
"7788","EN",0.643667251537976,3.894
"7789","EN",0.643894001363348,3.8945
"7790","EN",0.644120818212532,3.895
"7791","EN",0.64434770209576,3.8955
"7792","EN",0.644574653023263,3.896
"7793","EN",0.644801671005271,3.8965
"7794","EN",0.645028756052014,3.897
"7795","EN",0.64525590817372,3.8975
"7796","EN",0.645483127380618,3.898
"7797","EN",0.645710413682935,3.8985
"7798","EN",0.645937767090898,3.899
"7799","EN",0.646165187614733,3.8995
"7800","EN",0.646392675264665,3.9
"7801","EN",0.646620230050919,3.9005
"7802","EN",0.64684785198372,3.901
"7803","EN",0.647075541073291,3.9015
"7804","EN",0.647303297329854,3.902
"7805","EN",0.647531120763632,3.9025
"7806","EN",0.647759011384845,3.903
"7807","EN",0.647986969203716,3.9035
"7808","EN",0.648214994230463,3.904
"7809","EN",0.648443086475307,3.9045
"7810","EN",0.648671245948465,3.905
"7811","EN",0.648899472660157,3.9055
"7812","EN",0.649127766620599,3.906
"7813","EN",0.649356127840008,3.9065
"7814","EN",0.649584556328601,3.907
"7815","EN",0.649813052096592,3.9075
"7816","EN",0.650041615154196,3.908
"7817","EN",0.650270245511627,3.9085
"7818","EN",0.650498943179099,3.909
"7819","EN",0.650727708166824,3.9095
"7820","EN",0.650956540485014,3.91
"7821","EN",0.651185440143881,3.9105
"7822","EN",0.651414407153635,3.911
"7823","EN",0.651643441524486,3.9115
"7824","EN",0.651872543266644,3.912
"7825","EN",0.652101712390316,3.9125
"7826","EN",0.652330948905712,3.913
"7827","EN",0.652560252823039,3.9135
"7828","EN",0.652789624152501,3.914
"7829","EN",0.653019062904307,3.9145
"7830","EN",0.653248569088661,3.915
"7831","EN",0.653478142715768,3.9155
"7832","EN",0.653707783795831,3.916
"7833","EN",0.653937492339055,3.9165
"7834","EN",0.65416726835564,3.917
"7835","EN",0.654397111855791,3.9175
"7836","EN",0.654627022849706,3.918
"7837","EN",0.654857001347588,3.9185
"7838","EN",0.655087047359636,3.919
"7839","EN",0.655317160896049,3.9195
"7840","EN",0.655547341967025,3.92
"7841","EN",0.655777590582764,3.9205
"7842","EN",0.656007906753461,3.921
"7843","EN",0.656238290489313,3.9215
"7844","EN",0.656468741800517,3.922
"7845","EN",0.656699260697267,3.9225
"7846","EN",0.656929847189758,3.923
"7847","EN",0.657160501288183,3.9235
"7848","EN",0.657391223002736,3.924
"7849","EN",0.65762201234361,3.9245
"7850","EN",0.657852869320995,3.925
"7851","EN",0.658083793945083,3.9255
"7852","EN",0.658314786226066,3.926
"7853","EN",0.658545846174131,3.9265
"7854","EN",0.65877697379947,3.927
"7855","EN",0.659008169112268,3.9275
"7856","EN",0.659239432122716,3.928
"7857","EN",0.659470762841,3.9285
"7858","EN",0.659702161277305,3.929
"7859","EN",0.659933627441819,3.9295
"7860","EN",0.660165161344726,3.93
"7861","EN",0.66039676299621,3.9305
"7862","EN",0.660628432406456,3.931
"7863","EN",0.660860169585645,3.9315
"7864","EN",0.661091974543961,3.932
"7865","EN",0.661323847291586,3.9325
"7866","EN",0.6615557878387,3.933
"7867","EN",0.661787796195483,3.9335
"7868","EN",0.662019872372115,3.934
"7869","EN",0.662252016378777,3.9345
"7870","EN",0.662484228225645,3.935
"7871","EN",0.662716507922897,3.9355
"7872","EN",0.66294885548071,3.936
"7873","EN",0.663181270909261,3.9365
"7874","EN",0.663413754218726,3.937
"7875","EN",0.663646305419279,3.9375
"7876","EN",0.663878924521095,3.938
"7877","EN",0.664111611534346,3.9385
"7878","EN",0.664344366469207,3.939
"7879","EN",0.66457718933585,3.9395
"7880","EN",0.664810080144445,3.94
"7881","EN",0.665043038905165,3.9405
"7882","EN",0.665276065628178,3.941
"7883","EN",0.665509160323656,3.9415
"7884","EN",0.665742323001766,3.942
"7885","EN",0.665975553672678,3.9425
"7886","EN",0.666208852346558,3.943
"7887","EN",0.666442219033573,3.9435
"7888","EN",0.666675653743891,3.944
"7889","EN",0.666909156487675,3.9445
"7890","EN",0.667142727275091,3.945
"7891","EN",0.667376366116304,3.9455
"7892","EN",0.667610073021477,3.946
"7893","EN",0.667843848000773,3.9465
"7894","EN",0.668077691064353,3.947
"7895","EN",0.66831160222238,3.9475
"7896","EN",0.668545581485014,3.948
"7897","EN",0.668779628862415,3.9485
"7898","EN",0.669013744364744,3.949
"7899","EN",0.669247928002158,3.9495
"7900","EN",0.669482179784816,3.95
"7901","EN",0.669716499722875,3.9505
"7902","EN",0.669950887826493,3.951
"7903","EN",0.670185344105825,3.9515
"7904","EN",0.670419868571026,3.952
"7905","EN",0.670654461232252,3.9525
"7906","EN",0.670889122099657,3.953
"7907","EN",0.671123851183394,3.9535
"7908","EN",0.671358648493615,3.954
"7909","EN",0.671593514040473,3.9545
"7910","EN",0.67182844783412,3.955
"7911","EN",0.672063449884706,3.9555
"7912","EN",0.672298520202381,3.956
"7913","EN",0.672533658797294,3.9565
"7914","EN",0.672768865679595,3.957
"7915","EN",0.673004140859431,3.9575
"7916","EN",0.673239484346949,3.958
"7917","EN",0.673474896152297,3.9585
"7918","EN",0.673710376285621,3.959
"7919","EN",0.673945924757065,3.9595
"7920","EN",0.674181541576775,3.96
"7921","EN",0.674417226754894,3.9605
"7922","EN",0.674652980301565,3.961
"7923","EN",0.674888802226933,3.9615
"7924","EN",0.675124692541137,3.962
"7925","EN",0.675360651254321,3.9625
"7926","EN",0.675596678376623,3.963
"7927","EN",0.675832773918186,3.9635
"7928","EN",0.676068937889147,3.964
"7929","EN",0.676305170299645,3.9645
"7930","EN",0.676541471159818,3.965
"7931","EN",0.676777840479804,3.9655
"7932","EN",0.677014278269739,3.966
"7933","EN",0.67725078453976,3.9665
"7934","EN",0.6774873593,3.967
"7935","EN",0.677724002560596,3.9675
"7936","EN",0.67796071433168,3.968
"7937","EN",0.678197494623386,3.9685
"7938","EN",0.678434343445847,3.969
"7939","EN",0.678671260809195,3.9695
"7940","EN",0.67890824672356,3.97
"7941","EN",0.679145301199074,3.9705
"7942","EN",0.679382424245865,3.971
"7943","EN",0.679619615874064,3.9715
"7944","EN",0.6798568760938,3.972
"7945","EN",0.680094204915198,3.9725
"7946","EN",0.680331602348388,3.973
"7947","EN",0.680569068403495,3.9735
"7948","EN",0.680806603090646,3.974
"7949","EN",0.681044206419965,3.9745
"7950","EN",0.681281878401577,3.975
"7951","EN",0.681519619045605,3.9755
"7952","EN",0.681757428362174,3.976
"7953","EN",0.681995306361405,3.9765
"7954","EN",0.68223325305342,3.977
"7955","EN",0.682471268448341,3.9775
"7956","EN",0.682709352556287,3.978
"7957","EN",0.682947505387378,3.9785
"7958","EN",0.683185726951735,3.979
"7959","EN",0.683424017259474,3.9795
"7960","EN",0.683662376320715,3.98
"7961","EN",0.683900804145573,3.9805
"7962","EN",0.684139300744165,3.981
"7963","EN",0.684377866126608,3.9815
"7964","EN",0.684616500303016,3.982
"7965","EN",0.684855203283503,3.9825
"7966","EN",0.685093975078183,3.983
"7967","EN",0.68533281569717,3.9835
"7968","EN",0.685571725150576,3.984
"7969","EN",0.685810703448512,3.9845
"7970","EN",0.686049750601089,3.985
"7971","EN",0.686288866618418,3.9855
"7972","EN",0.686528051510609,3.986
"7973","EN",0.686767305287769,3.9865
"7974","EN",0.687006627960009,3.987
"7975","EN",0.687246019537435,3.9875
"7976","EN",0.687485480030155,3.988
"7977","EN",0.687725009448274,3.9885
"7978","EN",0.687964607801899,3.989
"7979","EN",0.688204275101134,3.9895
"7980","EN",0.688444011356084,3.99
"7981","EN",0.688683816576852,3.9905
"7982","EN",0.688923690773541,3.991
"7983","EN",0.689163633956254,3.9915
"7984","EN",0.689403646135092,3.992
"7985","EN",0.689643727320156,3.9925
"7986","EN",0.689883877521546,3.993
"7987","EN",0.690124096749362,3.9935
"7988","EN",0.690364385013703,3.994
"7989","EN",0.690604742324667,3.9945
"7990","EN",0.690845168692352,3.995
"7991","EN",0.691085664126854,3.9955
"7992","EN",0.69132622863827,3.996
"7993","CR",0.691566862236696,3.9965
"7994","CR",0.691807564932225,3.997
"7995","CR",0.692048336734953,3.9975
"7996","CR",0.692289177654972,3.998
"7997","CR",0.692530087702377,3.9985
"7998","CR",0.692771066887258,3.999
"7999","CR",0.693012115219707,3.9995
"8000","CR",0.693253232709816,4
"8001","CR",0.693494419367675,4.0005
"8002","CR",0.693735675203372,4.001
"8003","CR",0.693977000226996,4.0015
"8004","CR",0.694218394448638,4.002
"8005","CR",0.694459857878381,4.0025
"8006","CR",0.694701390526316,4.003
"8007","CR",0.694942992402526,4.0035
"8008","CR",0.695184663517098,4.004
"8009","CR",0.695426403880117,4.0045
"8010","CR",0.695668213501667,4.005
"8011","CR",0.69591009239183,4.0055
"8012","CR",0.69615204056069,4.006
"8013","CR",0.696394058018329,4.0065
"8014","CR",0.696636144774828,4.007
"8015","CR",0.696878300840268,4.0075
"8016","CR",0.69712052622473,4.008
"8017","CR",0.697362820938291,4.0085
"8018","CR",0.697605184991032,4.009
"8019","CR",0.69784761839303,4.0095
"8020","CR",0.698090121154363,4.01
"8021","CR",0.698332693285107,4.0105
"8022","CR",0.698575334795339,4.011
"8023","CR",0.698818045695133,4.0115
"8024","CR",0.699060825994564,4.012
"8025","CR",0.699303675703707,4.0125
"8026","CR",0.699546594832634,4.013
"8027","CR",0.699789583391419,4.0135
"8028","CR",0.700032641390134,4.014
"8029","CR",0.700275768838849,4.0145
"8030","CR",0.700518965747635,4.015
"8031","CR",0.700762232126562,4.0155
"8032","CR",0.7010055679857,4.016
"8033","CR",0.701248973335118,4.0165
"8034","CR",0.701492448184882,4.017
"8035","CR",0.701735992545061,4.0175
"8036","CR",0.701979606425721,4.018
"8037","CR",0.702223289836928,4.0185
"8038","CR",0.702467042788747,4.019
"8039","CR",0.702710865291243,4.0195
"8040","CR",0.70295475735448,4.02
"8041","CR",0.70319871898852,4.0205
"8042","CR",0.703442750203427,4.021
"8043","CR",0.703686851009262,4.0215
"8044","CR",0.703931021416087,4.022
"8045","CR",0.704175261433963,4.0225
"8046","CR",0.704419571072948,4.023
"8047","CR",0.704663950343103,4.0235
"8048","CR",0.704908399254485,4.024
"8049","CR",0.705152917817153,4.0245
"8050","CR",0.705397506041163,4.025
"8051","CR",0.705642163936574,4.0255
"8052","CR",0.705886891513439,4.026
"8053","CR",0.706131688781814,4.0265
"8054","CR",0.706376555751755,4.027
"8055","CR",0.706621492433313,4.0275
"8056","CR",0.706866498836544,4.028
"8057","CR",0.707111574971499,4.0285
"8058","CR",0.707356720848229,4.029
"8059","CR",0.707601936476787,4.0295
"8060","CR",0.707847221867223,4.03
"8061","CR",0.708092577029586,4.0305
"8062","CR",0.708338001973925,4.031
"8063","CR",0.708583496710289,4.0315
"8064","CR",0.708829061248726,4.032
"8065","CR",0.709074695599283,4.0325
"8066","CR",0.709320399772005,4.033
"8067","CR",0.70956617377694,4.0335
"8068","CR",0.709812017624131,4.034
"8069","CR",0.710057931323624,4.0345
"8070","CR",0.710303914885462,4.035
"8071","CR",0.710549968319688,4.0355
"8072","CR",0.710796091636344,4.036
"8073","CR",0.711042284845473,4.0365
"8074","CR",0.711288547957115,4.037
"8075","CR",0.71153488098131,4.0375
"8076","CR",0.711781283928098,4.038
"8077","CR",0.712027756807519,4.0385
"8078","CR",0.71227429962961,4.039
"8079","CR",0.71252091240441,4.0395
"8080","CR",0.712767595141955,4.04
"8081","CR",0.713014347852281,4.0405
"8082","CR",0.713261170545424,4.041
"8083","CR",0.713508063231419,4.0415
"8084","CR",0.713755025920301,4.042
"8085","CR",0.714002058622103,4.0425
"8086","CR",0.714249161346858,4.043
"8087","CR",0.714496334104598,4.0435
"8088","CR",0.714743576905355,4.044
"8089","CR",0.71499088975916,4.0445
"8090","CR",0.715238272676043,4.045
"8091","CR",0.715485725666033,4.0455
"8092","CR",0.71573324873916,4.046
"8093","CR",0.715980841905452,4.0465
"8094","CR",0.716228505174936,4.047
"8095","CR",0.716476238557639,4.0475
"8096","CR",0.716724042063588,4.048
"8097","CR",0.716971915702808,4.0485
"8098","CR",0.717219859485323,4.049
"8099","CR",0.717467873421159,4.0495
"8100","CR",0.717715957520338,4.05
"8101","CR",0.717964111792884,4.0505
"8102","CR",0.718212336248818,4.051
"8103","CR",0.718460630898163,4.0515
"8104","CR",0.718708995750938,4.052
"8105","CR",0.718957430817164,4.0525
"8106","CR",0.719205936106861,4.053
"8107","CR",0.719454511630048,4.0535
"8108","CR",0.719703157396742,4.054
"8109","CR",0.719951873416961,4.0545
"8110","CR",0.720200659700721,4.055
"8111","CR",0.72044951625804,4.0555
"8112","CR",0.720698443098932,4.056
"8113","CR",0.720947440233412,4.0565
"8114","CR",0.721196507671495,4.057
"8115","CR",0.721445645423193,4.0575
"8116","CR",0.721694853498519,4.058
"8117","CR",0.721944131907486,4.0585
"8118","CR",0.722193480660105,4.059
"8119","CR",0.722442899766387,4.0595
"8120","CR",0.722692389236341,4.06
"8121","CR",0.722941949079978,4.0605
"8122","CR",0.723191579307305,4.061
"8123","CR",0.723441279928331,4.0615
"8124","CR",0.723691050953064,4.062
"8125","CR",0.723940892391509,4.0625
"8126","CR",0.724190804253673,4.063
"8127","CR",0.724440786549561,4.0635
"8128","CR",0.724690839289179,4.064
"8129","CR",0.72494096248253,4.0645
"8130","CR",0.725191156139616,4.065
"8131","CR",0.725441420270442,4.0655
"8132","CR",0.725691754885009,4.066
"8133","CR",0.725942159993318,4.0665
"8134","CR",0.72619263560537,4.067
"8135","CR",0.726443181731165,4.0675
"8136","CR",0.726693798380702,4.068
"8137","CR",0.72694448556398,4.0685
"8138","CR",0.727195243290996,4.069
"8139","CR",0.727446071571749,4.0695
"8140","CR",0.727696970416234,4.07
"8141","CR",0.727947939834447,4.0705
"8142","CR",0.728198979836385,4.071
"8143","CR",0.728450090432041,4.0715
"8144","CR",0.728701271631409,4.072
"8145","CR",0.728952523444483,4.0725
"8146","CR",0.729203845881254,4.073
"8147","CR",0.729455238951716,4.0735
"8148","CR",0.729706702665859,4.074
"8149","CR",0.729958237033673,4.0745
"8150","CR",0.73020984206515,4.075
"8151","CR",0.730461517770276,4.0755
"8152","CR",0.730713264159043,4.076
"8153","CR",0.730965081241436,4.0765
"8154","CR",0.731216969027444,4.077
"8155","CR",0.731468927527053,4.0775
"8156","CR",0.731720956750248,4.078
"8157","CR",0.731973056707015,4.0785
"8158","CR",0.732225227407339,4.079
"8159","CR",0.732477468861202,4.0795
"8160","CR",0.732729781078589,4.08
"8161","CR",0.732982164069482,4.0805
"8162","CR",0.733234617843862,4.081
"8163","CR",0.73348714241171,4.0815
"8164","CR",0.733739737783008,4.082
"8165","CR",0.733992403967735,4.0825
"8166","CR",0.73424514097587,4.083
"8167","CR",0.734497948817391,4.0835
"8168","CR",0.734750827502276,4.084
"8169","CR",0.735003777040502,4.0845
